permutation,context_only_macro_f1,context_only_balanced_accuracy,context_only_macro_pr_auc,ppg_plus_context_macro_f1,ppg_plus_context_balanced_accuracy,ppg_plus_context_macro_pr_auc,macro_f1_delta,balanced_accuracy_delta,macro_pr_auc_delta
336,0.4383116883116883,0.4963235294117647,0.5493725457022698,0.5132034632034632,0.5137122416534181,0.50618328150677,0.0748917748917749,0.017388712241653392,-0.04318926419549973
337,0.4401294498381877,0.5,0.4904453589865888,0.5089213300892133,0.5088434022257552,0.5467963697054173,0.06879188025102556,0.008843402225755193,0.05635101071882853
338,0.4401294498381877,0.5,0.47839428620286417,0.4622972972972973,0.48658585055643877,0.47433375121925536,0.022167847459109602,-0.01341414944356123,-0.00406053498360881
339,0.4401294498381877,0.5,0.5161239479541044,0.5506493506493506,0.5480922098569158,0.5609847284990552,0.11051990081116292,0.04809220985691576,0.044860780544950796
340,0.4401294498381877,0.5,0.47720682455298163,0.4433922175681418,0.46085055643879175,0.5183029378174636,0.003262767729954097,-0.03914944356120825,0.04109611326448198
341,0.4401294498381877,0.5,0.5135268329175465,0.4890958655156747,0.4940381558028617,0.5348988436373783,0.048966415677486996,-0.0059618441971383,0.021372010719831747
342,0.4401294498381877,0.5,0.5149435451169375,0.49855072463768113,0.499006359300477,0.5055054688857338,0.05842127479949344,-0.000993640699523013,-0.00943807623120374
343,0.4401294498381877,0.5,0.531176120834386,0.47723431498079383,0.4781399046104928,0.48350278699606086,0.037104865142606136,-0.021860095389507173,-0.04767333383832517
344,0.4401294498381877,0.5,0.5736444276512321,0.4460591133004926,0.46452702702702703,0.5203299856561137,0.0059296634623048905,-0.03547297297297297,-0.05331444199511848
345,0.4401294498381877,0.5,0.4878588433860269,0.49138280616382807,0.4916534181240063,0.47044658035437603,0.051253356325640376,-0.008346581875993686,-0.017412263031650888
346,0.4401294498381877,0.5,0.48869014983183834,0.5245386729485669,0.5247416534181241,0.5426887855304591,0.08440922311037924,0.024741653418124065,0.053998635698620734
347,0.4401294498381877,0.5,0.49813893416468424,0.5021712970229686,0.5026828298887123,0.5652410249871382,0.062041847184780896,0.002682829888712268,0.067102090822454
348,0.4383116883116883,0.4963235294117647,0.5116137276928339,0.5245386729485669,0.5247416534181241,0.5714265388408448,0.08622698463687861,0.028418124006359347,0.05981281114801096
349,0.4401294498381877,0.5,0.5266083307139702,0.5564102564102564,0.5529610492845787,0.5773185639041559,0.11628080657206874,0.052961049284578676,0.05071023319018575
350,0.4401294498381877,0.5,0.5070840588759283,0.49249352890422776,0.497714626391097,0.5075660571855998,0.05236407906604007,-0.0022853736089030185,0.00048199830967143864
351,0.4653804393218074,0.5098370429252782,0.5835413843039454,0.4959207459207459,0.5013910969793323,0.5495536961054941,0.030540306598938527,-0.008445945945945943,-0.03398768819845133
352,0.4401294498381877,0.5,0.4893154551592967,0.4854003520913009,0.49523052464228934,0.5433294933300137,0.0452709022531132,-0.004769475357710662,0.05401403817071698
353,0.4401294498381877,0.5,0.47194631598782816,0.4469123338381289,0.4559817170111288,0.4520598763505917,0.006782883999941203,-0.04401828298887123,-0.019886439637236464
354,0.4401294498381877,0.5,0.48801938829472896,0.49197125898156824,0.50258346581876,0.5252314134926219,0.051841809143380546,0.0025834658187600112,0.03721202519789296
355,0.4401294498381877,0.5,0.48144576170454123,0.5606803283529204,0.556637519872814,0.5915466106172822,0.12055087851473267,0.05663751987281396,0.11010084891274097
356,0.4653804393218074,0.5098370429252782,0.5884424528908786,0.5835595390524968,0.5812798092209857,0.5750450936011439,0.11817909973068941,0.07144276629570745,-0.013397359289734734
357,0.4401294498381877,0.5,0.4516396148775826,0.5676965015901863,0.5627980922098569,0.5391652608049521,0.12756705175199856,0.06279809220985688,0.0875256459273695
358,0.4401294498381877,0.5,0.4417604757175584,0.4659655731700936,0.4683028616852146,0.4577733825731809,0.025836123331905936,-0.03169713831478538,0.01601290685562251
359,0.4401294498381877,0.5,0.5376451474442265,0.5235871647509579,0.5259340222575517,0.5382462848249382,0.08345771491277021,0.025934022257551703,0.0006011373807116582
360,0.4401294498381877,0.5,0.4932874873679211,0.4469123338381289,0.4559817170111288,0.4610132486261034,0.006782883999941203,-0.04401828298887123,-0.03227423874181773
361,0.4401294498381877,0.5,0.46517782817152326,0.4993799090533278,0.5050675675675675,0.5419414541350742,0.059250459215140105,0.0050675675675675436,0.07676362596355096
362,0.4401294498381877,0.5,0.5163106619815824,0.5135895032802249,0.5197734499205088,0.4934412727150239,0.07346005344203721,0.01977344992050878,-0.02286938926655846
363,0.4383116883116883,0.4963235294117647,0.49246483636375366,0.42475369458128076,0.4473370429252782,0.45500939838583987,-0.013557993730407558,-0.048986486486486513,-0.037455437977913786
364,0.4401294498381877,0.5,0.4660476753909393,0.4509098603470165,0.45478934817170114,0.458070117559629,0.01078041050882883,-0.045210651828298865,-0.007977557831310267
365,0.4401294498381877,0.5,0.47135286019897416,0.4944805194805195,0.49652225755166934,0.5189257779199588,0.05435106964233183,-0.0034777424483306563,0.0475729177209846
366,0.4401294498381877,0.5,0.4997742511312965,0.42975984931721867,0.433922893481717,0.49792449849136894,-0.010369600520969025,-0.06607710651828302,-0.0018497526399275377
367,0.4401294498381877,0.5,0.4716119319867564,0.5207225177304964,0.5210651828298887,0.5163046096471262,0.08059306789230869,0.021065182829888673,0.04469267766036983
368,0.4401294498381877,0.5,0.4532656612613577,0.4433922175681418,0.46085055643879175,0.48216217210071216,0.003262767729954097,-0.03914944356120825,0.02889651083935446
369,0.4401294498381877,0.5,0.5485783806637105,0.4980016424856283,0.5001987281399046,0.4654928677018979,0.05787219264744059,0.0001987281399046248,-0.08308551296181255
370,0.4401294498381877,0.5,0.47682958740061787,0.46439628482972134,0.47804054054054057,0.4773560427890443,0.024266834991533648,-0.02195945945945943,0.0005264553884264389
371,0.4401294498381877,0.5,0.515183791237019,0.4509098603470165,0.45478934817170114,0.4929072084661067,0.01078041050882883,-0.045210651828298865,-0.022276582770912268
372,0.4401294498381877,0.5,0.4952112675542786,0.5198133821531921,0.5222575516693164,0.5184075024680194,0.07968393231500437,0.022257551669316422,0.023196234913740787
373,0.4383116883116883,0.4963235294117647,0.5239474418588272,0.45851296285359944,0.47068759936407,0.5336369888995303,0.02020127454191112,-0.02563593004769471,0.009689547040703017
374,0.4401294498381877,0.5,0.45911345691501215,0.5160839160839161,0.5185810810810811,0.4853927010679027,0.07595446624572844,0.01858108108108114,0.02627924415289057
375,0.4401294498381877,0.5,0.5446815104332983,0.4738442822384428,0.47446343402225755,0.5263779948254554,0.033714832400255135,-0.025536565977742454,-0.018303515607842824
376,0.4401294498381877,0.5,0.491034020195552,0.4980016424856283,0.5001987281399046,0.5738912566345398,0.05787219264744059,0.0001987281399046248,0.08285723643898779
377,0.4401294498381877,0.5,0.4588009739664954,0.4469123338381289,0.4559817170111288,0.4754991391173141,0.006782883999941203,-0.04401828298887123,0.016698165150818733
378,0.4401294498381877,0.5,0.49132886214954785,0.5362470862470863,0.5357710651828299,0.5519622716016258,0.09611763640889859,0.03577106518282991,0.06063340945207796
379,0.4383116883116883,0.4963235294117647,0.538439537853628,0.49098593056224255,0.492845786963434,0.5470984729383583,0.052674242250554226,-0.0034777424483307118,0.008658935084730368
380,0.4401294498381877,0.5,0.5327258124982946,0.4854003520913009,0.49523052464228934,0.4855284350487792,0.0452709022531132,-0.004769475357710662,-0.047197377449515465
381,0.4383116883116883,0.4963235294117647,0.5609694637698879,0.47247632803723316,0.4756558028616852,0.5213895047444523,0.03416463972554484,-0.020667726550079535,-0.03957995902543554
382,0.4401294498381877,0.5,0.5274674011117277,0.5280051356122613,0.5272257551669317,0.5453422596979887,0.08787568577407356,0.02722575516693171,0.017874858586260922
383,0.4401294498381877,0.5,0.49894472314008836,0.5398936170212766,0.5382551669316376,0.536670272480396,0.09976416718308889,0.03825516693163755,0.03772554934030764
384,0.4364820846905538,0.49264705882352944,0.5257393525488344,0.5319264069264069,0.530902225755167,0.5619839439378986,0.09544432223585314,0.03825516693163755,0.03624459138906422
385,0.4401294498381877,0.5,0.5371715779752226,0.5207225177304964,0.5210651828298887,0.5250512627362793,0.08059306789230869,0.021065182829888673,-0.012120315238943302
386,0.4401294498381877,0.5,0.4903651026396055,0.5087460245343026,0.5112281399046106,0.5032683245680613,0.06861657469611493,0.011228139904610579,0.012903221928455777
387,0.4401294498381877,0.5,0.4697182874613044,0.5274084866144599,0.529610492845787,0.5638506989669334,0.08727903677627225,0.029610492845786984,0.09413241150562901
388,0.4401294498381877,0.5,0.5360412905786247,0.5245386729485669,0.5247416534181241,0.5196238497584296,0.08440922311037924,0.024741653418124065,-0.01641744082019514
389,0.4401294498381877,0.5,0.513449932553624,0.5319264069264069,0.530902225755167,0.5155853409918754,0.09179695708821922,0.03090222575516699,0.0021354084382513294
390,0.4401294498381877,0.5,0.4757923282073543,0.5132034632034632,0.5137122416534181,0.5110765448176819,0.07307401336527553,0.013712241653418111,0.03528421661032766
391,0.4401294498381877,0.5,0.4376516271221406,0.47894643595346365,0.4878775834658188,0.4600531898524005,0.03881698611527595,-0.012122416534181224,0.022401562730259894
392,0.4653804393218074,0.5098370429252782,0.534681928759096,0.5398936170212766,0.5382551669316376,0.5330717668207077,0.07451317769946919,0.028418124006359347,-0.0016101619383883659
393,0.4401294498381877,0.5,0.47552440961834547,0.4959207459207459,0.5013910969793323,0.519781372033798,0.05579129608255823,0.0013910969793322625,0.04425696241545257
394,0.4401294498381877,0.5,0.46335777364704833,0.4986798892394874,0.5099364069952306,0.5271877063541638,0.058550439401299725,0.009936406995230573,0.06382993270711546
395,0.4401294498381877,0.5,0.49873044304534275,0.5480463425715584,0.5456081081081081,0.5589711218598358,0.10791689273337068,0.045608108108108114,0.06024067881449302
396,0.4401294498381877,0.5,0.49365324197523985,0.5160839160839161,0.5185810810810811,0.5218314205097655,0.07595446624572844,0.01858108108108114,0.028178178534525644
397,0.4401294498381877,0.5,0.47286872096530663,0.535888310977279,0.5345786963434023,0.5440304605135224,0.09575886113909127,0.03457869634340227,0.07116173954821581
398,0.4401294498381877,0.5,0.4607236786722192,0.4433922175681418,0.46085055643879175,0.46309924504540545,0.003262767729954097,-0.03914944356120825,0.0023755663731862553
399,0.4401294498381877,0.5,0.4903993148102727,0.45851296285359944,0.47068759936407,0.4715552496493811,0.018383513015411745,-0.02931240063592999,-0.0188440651608916
400,0.4401294498381877,0.5,0.5041738781712739,0.5522001725625539,0.5492845786963434,0.6285906443994296,0.11207072272436625,0.049284578696343395,0.12441676622815567
401,0.4401294498381877,0.5,0.49112596020091204,0.46439628482972134,0.47804054054054057,0.4905418492001511,0.024266834991533648,-0.02195945945945943,-0.0005841110007609451
402,0.4383116883116883,0.4963235294117647,0.45246878043154765,0.5480463425715584,0.5456081081081081,0.5263820590867145,0.10973465425987006,0.049284578696343395,0.07391327865516689
403,0.4401294498381877,0.5,0.487489172508119,0.5506493506493506,0.5480922098569158,0.5589281779770611,0.11051990081116292,0.04809220985691576,0.07143900546894205
404,0.4401294498381877,0.5,0.5547411043836431,0.5319264069264069,0.530902225755167,0.5050558992062074,0.09179695708821922,0.03090222575516699,-0.04968520517743569
405,0.4401294498381877,0.5,0.5031606328121984,0.5094955330872519,0.5100357710651828,0.5072531140695803,0.06936608324906424,0.01003577106518283,0.00409248125738193
406,0.4401294498381877,0.5,0.43068233182264054,0.5051320881709574,0.5075516693163752,0.5440610077482366,0.06500263833276976,0.007551669316375187,0.11337867592559608
407,0.4401294498381877,0.5,0.5086599856656642,0.5398936170212766,0.5382551669316376,0.5401039825601077,0.09976416718308889,0.03825516693163755,0.03144399689444355
408,0.4401294498381877,0.5,0.43475465487016796,0.4890958655156747,0.4940381558028617,0.5320948317661596,0.048966415677486996,-0.0059618441971383,0.09734017689599161
409,0.4401294498381877,0.5,0.5713743661573999,0.47575757575757577,0.4842011128775835,0.5040171268575679,0.035628125919388076,-0.015798887122416505,-0.06735723929983195
410,0.4401294498381877,0.5,0.47934963267662045,0.452689099798677,0.46333465818759934,0.491519246796978,0.012559649960489305,-0.036665341812400665,0.012169614120357553
411,0.4401294498381877,0.5,0.5033007691176836,0.47575757575757577,0.4842011128775835,0.4985133568733162,0.035628125919388076,-0.015798887122416505,-0.004787412244367406
412,0.4401294498381877,0.5,0.47106449241422577,0.43278688524590164,0.44614467408585057,0.48937968091074086,-0.007342564592286049,-0.05385532591414943,0.01831518849651509
413,0.4401294498381877,0.5,0.5322007055419244,0.4694457064970468,0.4768481717011129,0.5167502317640746,0.02931625665885912,-0.023151828298887123,-0.015450473777849805
414,0.4401294498381877,0.5,0.5326174884882708,0.47575757575757577,0.47933227344992047,0.532602960892685,0.035628125919388076,-0.020667726550079535,-1.4527595585844821e-05
415,0.4678742310321258,0.5135135135135135,0.5329383915701946,0.5087460245343026,0.5112281399046106,0.5333552791186325,0.040871793502176845,-0.0022853736089029075,0.0004168875484378276
416,0.4401294498381877,0.5,0.4533881773496858,0.49249352890422776,0.497714626391097,0.558127608353928,0.05236407906604007,-0.0022853736089030185,0.10473943100424227
417,0.4401294498381877,0.5,0.44915386059778245,0.47894643595346365,0.4878775834658188,0.47767860732988077,0.03881698611527595,-0.012122416534181224,0.028524746732098316
418,0.4401294498381877,0.5,0.5219847864387936,0.47894643595346365,0.4878775834658188,0.530527837508906,0.03881698611527595,-0.012122416534181224,0.008543051070112329
419,0.4401294498381877,0.5,0.5097473871675067,0.5402468552530562,0.5394475357710652,0.543767818793882,0.10011740541486847,0.03944753577106519,0.03402043162637536
420,0.4383116883116883,0.4963235294117647,0.509564632635762,0.4890958655156747,0.4940381558028617,0.48286287841596875,0.05078417720398637,-0.0022853736089030185,-0.02670175421979326
421,0.4401294498381877,0.5,0.49840179260600725,0.4890958655156747,0.4940381558028617,0.5470275615717478,0.048966415677486996,-0.0059618441971383,0.04862576896574056
422,0.4401294498381877,0.5,0.5520438537008117,0.46011497399397755,0.465818759936407,0.46436898328340886,0.019985524155789858,-0.03418124006359302,-0.0876748704174028
423,0.4401294498381877,0.5,0.49212982971094094,0.47575757575757577,0.4842011128775835,0.500109810408675,0.035628125919388076,-0.015798887122416505,0.007979980697734035
424,0.4401294498381877,0.5,0.4946469700916843,0.5235871647509579,0.5259340222575517,0.4953917577787668,0.08345771491277021,0.025934022257551703,0.0007447876870825265
425,0.4401294498381877,0.5,0.48840622303595194,0.5207225177304964,0.5210651828298887,0.5672853708254222,0.08059306789230869,0.021065182829888673,0.07887914778947025
426,0.4401294498381877,0.5,0.4674405056833873,0.4469123338381289,0.4559817170111288,0.4804189800484341,0.006782883999941203,-0.04401828298887123,0.012978474365046788
427,0.4401294498381877,0.5,0.4840728261990988,0.4673645320197044,0.48171701112877585,0.47592733965023476,0.027235082181516712,-0.01828298887122415,-0.008145486548864045
428,0.4401294498381877,0.5,0.4824443248163123,0.45142059868087264,0.4718799682034976,0.44051699386959686,0.01129114884268495,-0.02812003179650241,-0.04192733094671541
429,0.4401294498381877,0.5,0.4721384431158193,0.42238815030656224,0.4436605723370429,0.4765399935909481,-0.017741299531625454,-0.056339427662957076,0.0044015504751288015
430,0.4401294498381877,0.5,0.4921128512850594,0.5564102564102564,0.5529610492845787,0.5616190682733317,0.11628080657206874,0.052961049284578676,0.06950621698827236
431,0.4401294498381877,0.5,0.4489531681822364,0.4222283055023269,0.4314387917329094,0.4622061211884694,-0.01790114433586082,-0.06856120826709061,0.01325295300623297
432,0.4383116883116883,0.4963235294117647,0.5039284166758131,0.46011497399397755,0.465818759936407,0.469900094295948,0.02180328568228923,-0.03050476947535774,-0.03402832237986514
433,0.4401294498381877,0.5,0.47882720321321487,0.42975984931721867,0.433922893481717,0.4417150953869793,-0.010369600520969025,-0.06607710651828302,-0.037112107826235585
434,0.4401294498381877,0.5,0.531394454659561,0.467110492845787,0.467110492845787,0.484779978348343,0.026981043007599292,-0.032889507154213016,-0.04661447631121801
435,0.4401294498381877,0.5,0.509619853246129,0.5564102564102564,0.5529610492845787,0.5496588222869407,0.11628080657206874,0.052961049284578676,0.04003896904081172
436,0.4401294498381877,0.5,0.5467192632331621,0.5241218789674144,0.5235492845786964,0.5682224498019071,0.08399242912922666,0.023549284578696428,0.021503186568744947
437,0.4401294498381877,0.5,0.5184998345915427,0.48751586965721544,0.4891693163751987,0.48318827645011087,0.04738641981902775,-0.010830683624801274,-0.03531155814143183
438,0.4401294498381877,0.5,0.5121216121401992,0.4725913143514524,0.48052464228934816,0.4967320728488345,0.032461864513264715,-0.01947535771065184,-0.015389539291364718
439,0.4401294498381877,0.5,0.5007788938076467,0.5015514184397163,0.5038751987281399,0.5204070925039637,0.0614219686015286,0.003875198728139906,0.019628198696316934
440,0.4401294498381877,0.5,0.4824188476753987,0.4725913143514524,0.48052464228934816,0.5367075793693703,0.032461864513264715,-0.01947535771065184,0.05428873169397158
441,0.4401294498381877,0.5,0.5192918149802057,0.5383770208758437,0.5370627980922099,0.5102924398468931,0.09824757103765602,0.037062798092209914,-0.008999375133312615
442,0.4401294498381877,0.5,0.4636878275100687,0.4383116883116883,0.44495230524642293,0.4804306672867204,-0.001817761526499373,-0.05504769475357707,0.016742839776651697
443,0.4401294498381877,0.5,0.4564784618378139,0.4032849712565015,0.41424880763116056,0.4317300963786844,-0.03684447858168621,-0.08575119236883944,-0.02474836545912945
444,0.4401294498381877,0.5,0.45540041322165303,0.48238031914893614,0.48668521462639114,0.48728321555532506,0.04225086931074845,-0.013314785373608862,0.03188280233367202
445,0.4401294498381877,0.5,0.4731031585147456,0.4993799090533278,0.5050675675675675,0.5420396117174511,0.059250459215140105,0.0050675675675675436,0.06893645320270547
446,0.4401294498381877,0.5,0.46521586939719567,0.4222283055023269,0.4314387917329094,0.4885672473991999,-0.01790114433586082,-0.06856120826709061,0.02335137800200421
447,0.4401294498381877,0.5,0.5104888457238471,0.47035301468291163,0.48539348171701113,0.47786985339705634,0.030223564844723938,-0.014606518282988867,-0.032618992326790774
448,0.4401294498381877,0.5,0.49788487216631727,0.47247632803723316,0.4756558028616852,0.527622192210627,0.03234687819904547,-0.024344197138314816,0.029737320044309734
449,0.4401294498381877,0.5,0.45914706261876426,0.46011497399397755,0.465818759936407,0.4816414475235277,0.019985524155789858,-0.03418124006359302,0.022494384904763465
450,0.4401294498381877,0.5,0.48625550716833676,0.563351842503786,0.5591216216216216,0.5762749866185792,0.12322239266559831,0.0591216216216216,0.09001947945024247
451,0.4401294498381877,0.5,0.5679127436367127,0.48406843509653114,0.48549284578696345,0.5187573057505669,0.043938985258343444,-0.014507154213036555,-0.04915543788614585
452,0.4401294498381877,0.5,0.5194923205583126,0.5241218789674144,0.5235492845786964,0.5444088865285684,0.08399242912922666,0.023549284578696428,0.024916565970255822
453,0.4364820846905538,0.49264705882352944,0.5601405741309898,0.5548316452231044,0.551768680445151,0.5471153923214365,0.11834956053255058,0.0591216216216216,-0.013025181809553366
454,0.4401294498381877,0.5,0.5678965569051351,0.5132034632034632,0.5137122416534181,0.5064398145174258,0.07307401336527553,0.013712241653418111,-0.06145674238770926
455,0.4401294498381877,0.5,0.4856842018838856,0.46011497399397755,0.465818759936407,0.48231222359159115,0.019985524155789858,-0.03418124006359302,-0.003371978292294464
456,0.4401294498381877,0.5,0.5434663723082953,0.49098593056224255,0.492845786963434,0.4829441537378848,0.05085648072405485,-0.007154213036565993,-0.06052221857041051
457,0.4401294498381877,0.5,0.49757051148722364,0.5058188743123149,0.5063593004769475,0.5199732153463362,0.06568942447412718,0.006359300476947549,0.022402703859112583
458,0.4401294498381877,0.5,0.4985425869864429,0.5235871647509579,0.5259340222575517,0.5325290367967443,0.08345771491277021,0.025934022257551703,0.03398644981030147
459,0.4401294498381877,0.5,0.47787889689067853,0.5028735632183908,0.5087440381558028,0.538388175829719,0.06274411338020314,0.008744038155802825,0.060509278939040456
460,0.4401294498381877,0.5,0.49713307796162076,0.44979554747841893,0.45965818759936405,0.5030176504972703,0.009666097640231242,-0.040341812400635946,0.005884572535649557
461,0.4401294498381877,0.5,0.5039585412595831,0.46320921985815605,0.4694952305246423,0.47781253033336424,0.02307977001996836,-0.030504769475357685,-0.02614601092621882
462,0.4401294498381877,0.5,0.5528147927338596,0.5383770208758437,0.5370627980922099,0.5226554589005882,0.09824757103765602,0.037062798092209914,-0.030159333833271407
463,0.4401294498381877,0.5,0.4957853995813339,0.45851296285359944,0.47068759936407,0.5223576369894769,0.018383513015411745,-0.02931240063592999,0.026572237408143018
464,0.4401294498381877,0.5,0.4430792680358868,0.5015514184397163,0.5038751987281399,0.5280256360490816,0.0614219686015286,0.003875198728139906,0.08494636801319477
465,0.4401294498381877,0.5,0.5157509816724675,0.5548316452231044,0.551768680445151,0.5391541413847394,0.11470219538491666,0.05176868044515104,0.023403159712271915
466,0.4401294498381877,0.5,0.4903931488559563,0.4354571229872145,0.44127583465818765,0.49926536061192534,-0.004672326850973185,-0.05872416534181235,0.008872211755969028
467,0.4383116883116883,0.4963235294117647,0.5204379444981129,0.5015514184397163,0.5038751987281399,0.5105651629112573,0.06323973012802797,0.007551669316375187,-0.009872781586855561
468,0.4401294498381877,0.5,0.5488571150528988,0.49098593056224255,0.492845786963434,0.4733413379186038,0.05085648072405485,-0.007154213036565993,-0.07551577713429503
469,0.4383116883116883,0.4963235294117647,0.5038631189896915,0.47575757575757577,0.47933227344992047,0.4955901510072706,0.03744588744588745,-0.016991255961844254,-0.008272967982420887
470,0.4401294498381877,0.5,0.5297644236667829,0.5721023871153292,0.5664745627980922,0.5291018341361182,0.13197293727714154,0.06647456279809216,-0.0006625895306646701
471,0.4383116883116883,0.4963235294117647,0.514926275223539,0.4663189186157384,0.4731717011128776,0.522896839053274,0.028007230304050057,-0.023151828298887123,0.007970563829735045
472,0.4401294498381877,0.5,0.4763955256354495,0.5051320881709574,0.5075516693163752,0.4663997069578038,0.06500263833276976,0.007551669316375187,-0.009995818677645707
473,0.4401294498381877,0.5,0.4374883000373154,0.5058188743123149,0.5063593004769475,0.48765484414501636,0.06568942447412718,0.006359300476947549,0.05016654410770094
474,0.4383116883116883,0.4963235294117647,0.46867790132347575,0.46011497399397755,0.465818759936407,0.45653407528439593,0.02180328568228923,-0.03050476947535774,-0.01214382603907982
475,0.4678742310321258,0.5135135135135135,0.5457712286729479,0.5926856066551562,0.5886327503974562,0.6137134480048329,0.12481137562303046,0.07511923688394273,0.06794221933188493
476,0.4401294498381877,0.5,0.444173693316983,0.4725913143514524,0.48052464228934816,0.5239244962299774,0.032461864513264715,-0.01947535771065184,0.07975080291299441
477,0.4401294498381877,0.5,0.5182163155543754,0.452689099798677,0.46333465818759934,0.5070789285096815,0.012559649960489305,-0.036665341812400665,-0.011137387044693914
478,0.4401294498381877,0.5,0.48445526139687145,0.5169449767314536,0.5173887122416534,0.5501439419271743,0.07681552689326587,0.017388712241653392,0.06568868053030286
479,0.4401294498381877,0.5,0.4590853590550077,0.5283961835529305,0.5284181240063593,0.5447277102674202,0.0882667337147428,0.028418124006359347,0.08564235121241248
480,0.4401294498381877,0.5,0.44531853354188106,0.5701863354037267,0.5677662957074722,0.5585163276894453,0.13005688556553896,0.06776629570747217,0.1131977941475642
481,0.4401294498381877,0.5,0.4610173625762566,0.397212543554007,0.41911764705882354,0.4454099506457213,-0.04291690628418071,-0.08088235294117646,-0.015607411930535275
482,0.4401294498381877,0.5,0.4749742331907938,0.4857255033933479,0.4903616852146264,0.585203566075184,0.04559605355516022,-0.00963831478537358,0.11022933288439019
483,0.4401294498381877,0.5,0.4901294157190494,0.5319264069264069,0.530902225755167,0.5694764752695642,0.09179695708821922,0.03090222575516699,0.07934705955051485
484,0.4401294498381877,0.5,0.4393530653438992,0.5087460245343026,0.5112281399046106,0.4967680798128497,0.06861657469611493,0.011228139904610579,0.05741501446895053
485,0.4401294498381877,0.5,0.49253761745856117,0.4857255033933479,0.4903616852146264,0.5174089820672337,0.04559605355516022,-0.00963831478537358,0.024871364608672564
486,0.4401294498381877,0.5,0.50321688480582,0.46320921985815605,0.4694952305246423,0.4782611920525628,0.02307977001996836,-0.030504769475357685,-0.024955692753257264
487,0.4401294498381877,0.5,0.4723185747810985,0.49098593056224255,0.492845786963434,0.4987346202074857,0.05085648072405485,-0.007154213036565993,0.026416045426387202
488,0.4401294498381877,0.5,0.5111361735560729,0.5015514184397163,0.5038751987281399,0.5091261441835617,0.0614219686015286,0.003875198728139906,-0.0020100293725111573
489,0.4401294498381877,0.5,0.4932441694812601,0.5198133821531921,0.5222575516693164,0.5030923996167683,0.07968393231500437,0.022257551669316422,0.009848230135508229
490,0.4401294498381877,0.5,0.5199152265045165,0.5480463425715584,0.5456081081081081,0.5150195647168104,0.10791689273337068,0.045608108108108114,-0.004895661787706063
491,0.4401294498381877,0.5,0.5433262378947481,0.6495483164522311,0.6377186009538951,0.6248055014259641,0.2094188666140434,0.1377186009538951,0.08147926353121604
492,0.4401294498381877,0.5,0.4986390454294733,0.49249352890422776,0.497714626391097,0.5206140140617106,0.05236407906604007,-0.0022853736089030185,0.0219749686322373
493,0.4401294498381877,0.5,0.4903686743888838,0.5160839160839161,0.5185810810810811,0.5254766707464853,0.07595446624572844,0.01858108108108114,0.03510799635760148
494,0.4401294498381877,0.5,0.5504555120718065,0.4725913143514524,0.48052464228934816,0.4798170181316346,0.032461864513264715,-0.01947535771065184,-0.07063849394017196
495,0.4401294498381877,0.5,0.45452325853368014,0.45310853530031614,0.4535969793322735,0.48132053044317946,0.012979085462128448,-0.0464030206677265,0.02679727190949932
496,0.4401294498381877,0.5,0.5355073841699639,0.5274084866144599,0.529610492845787,0.5263692112540019,0.08727903677627225,0.029610492845786984,-0.009138172915961973
497,0.4401294498381877,0.5,0.5013804534402233,0.5611364789446981,0.5578298887122417,0.5585836458304986,0.1210070291065104,0.057829888712241706,0.05720319239027527
498,0.4383116883116883,0.4963235294117647,0.5129335910658777,0.5028735632183908,0.5087440381558028,0.47693204538323997,0.06456187490670251,0.012420508744038106,-0.03600154568263769
499,0.4383116883116883,0.4963235294117647,0.5796594592883169,0.45396672551222383,0.4584658187599364,0.47223844511807755,0.015655037200535515,-0.0378577106518283,-0.1074210141702393
500,0.4401294498381877,0.5,0.46001840565840935,0.5398936170212766,0.5382551669316376,0.5291606492901515,0.09976416718308889,0.03825516693163755,0.06914224363174215
